activation,hidden_nodes,lr,dropout,lambda1,lambda2,optimizer,momentum,train_acc,val_acc,final_loss
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.8,0.5516304347826086,0.5543478260869565,1.3798518951126
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.9,0.43342391304347827,0.41304347826086957,1.3469628748457043
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.99,0.5529891304347826,0.5543478260869565,1.7551084483731412
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.001,adam,0.0,0.4470108695652174,0.44565217391304346,2.4515969414213257
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.001,momentum,0.8,0.44565217391304346,0.44565217391304346,3.6150847077388066
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.001,momentum,0.9,0.0,0.0,6.09573082472759
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.001,momentum,0.99,0.46195652173913043,0.44565217391304346,2.309971618193792
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.01,adam,0.0,0.27445652173913043,0.30434782608695654,10.138541953929451
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.01,momentum,0.8,0.35190217391304346,0.3804347826086957,8.656204633449944
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.01,momentum,0.9,0.5529891304347826,0.5543478260869565,8.202788087837764
sigmoid,"[32, 32]",0.0001,0.2,0.0001,0.01,momentum,0.99,0.5529891304347826,0.5543478260869565,9.109978535721101
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.0,adam,0.0,0.5529891304347826,0.5543478260869565,3.230276927610383
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.0,momentum,0.8,0.44021739130434784,0.43478260869565216,3.145642626605711
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.0,momentum,0.9,0.5543478260869565,0.5869565217391305,2.2290416736314285
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.0,momentum,0.99,0.36277173913043476,0.41304347826086957,3.742208867610435
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.0001,adam,0.0,0.014945652173913044,0.0,3.7567494558049064
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.0001,momentum,0.8,0.08152173913043478,0.06521739130434782,4.500773192043135
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.0001,momentum,0.9,0.5448369565217391,0.532608695652174,2.546308036182568
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.0001,momentum,0.99,0.4008152173913043,0.34782608695652173,2.654567925620998
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.001,adam,0.0,0.4470108695652174,0.44565217391304346,3.8542746363834857
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.001,momentum,0.8,0.45516304347826086,0.43478260869565216,3.335731670545461
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.001,momentum,0.9,0.4470108695652174,0.44565217391304346,3.4498465293916603
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.001,momentum,0.99,0.18070652173913043,0.22826086956521738,3.428588036121161
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.01,adam,0.0,0.0,0.0,12.82745917144342
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.01,momentum,0.8,0.5978260869565217,0.5978260869565217,8.835259558590526
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.01,momentum,0.9,0.4483695652173913,0.44565217391304346,9.929447306089948
sigmoid,"[32, 32]",0.0001,0.2,0.001,0.01,momentum,0.99,0.5529891304347826,0.5543478260869565,11.720583664924582
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.0,adam,0.0,0.5040760869565217,0.5108695652173914,2.2061707300503857
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.0,momentum,0.8,0.5163043478260869,0.4891304347826087,2.6752480068688813
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.0,momentum,0.9,0.08695652173913043,0.11956521739130435,2.8200125949160824
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.0,momentum,0.99,0.5502717391304348,0.5543478260869565,2.176325449189984
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.0001,adam,0.0,0.623641304347826,0.5652173913043478,2.0092748591642158
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.0001,momentum,0.8,0.42527173913043476,0.3804347826086957,2.401325551947747
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.0001,momentum,0.9,0.45516304347826086,0.45652173913043476,2.4140338636987817
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.0001,momentum,0.99,0.0,0.0,10.030742492479247
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.001,adam,0.0,0.4470108695652174,0.44565217391304346,2.5925891883253427
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.001,momentum,0.8,0.5516304347826086,0.5543478260869565,2.6194024476252586
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.001,momentum,0.9,0.3383152173913043,0.3695652173913043,3.045696146842218
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.001,momentum,0.99,0.44972826086956524,0.44565217391304346,2.34039012424971
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.01,adam,0.0,0.0,0.0,10.670444956271306
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.01,momentum,0.8,0.42527173913043476,0.44565217391304346,8.713939192250255
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.01,momentum,0.9,0.5516304347826086,0.5543478260869565,8.958153113612207
sigmoid,"[32, 32]",0.0001,0.5,0.0,0.01,momentum,0.99,0.4633152173913043,0.40217391304347827,8.716517634260628
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.0,adam,0.0,0.45108695652173914,0.45652173913043476,2.389935840405597
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.0,momentum,0.8,0.004076086956521739,0.0,3.3598976436037584
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.0,momentum,0.9,0.391304347826087,0.33695652173913043,1.8716540737566856
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.0,momentum,0.99,0.15489130434782608,0.15217391304347827,2.689476791482389
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.0001,adam,0.0,0.5529891304347826,0.5543478260869565,2.2844566615580737
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.8,0.4470108695652174,0.44565217391304346,1.9161534054168323
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.9,0.4171195652173913,0.40217391304347827,3.4446550903862154
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.99,0.3111413043478261,0.31521739130434784,3.015626212871335
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.001,adam,0.0,0.47282608695652173,0.43478260869565216,2.554194504156368
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.001,momentum,0.8,0.26358695652173914,0.25,3.179849886550894
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.001,momentum,0.9,0.04076086956521739,0.06521739130434782,3.55313030939769
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.001,momentum,0.99,0.5529891304347826,0.5543478260869565,3.289038927123208
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.01,adam,0.0,0.44429347826086957,0.43478260869565216,9.157193902298824
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.01,momentum,0.8,0.010869565217391304,0.010869565217391304,12.388231167056157
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.01,momentum,0.9,0.1480978260869565,0.17391304347826086,9.411598264504608
sigmoid,"[32, 32]",0.0001,0.5,0.0001,0.01,momentum,0.99,0.45652173913043476,0.5108695652173914,9.048393353362432
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.0,adam,0.0,0.4470108695652174,0.44565217391304346,3.444196314991501
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.0,momentum,0.8,0.46603260869565216,0.44565217391304346,2.7262175835413274
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.0,momentum,0.9,0.4470108695652174,0.44565217391304346,3.1793722361730605
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.0,momentum,0.99,0.16847826086956522,0.17391304347826086,3.9052355427161576
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.0001,adam,0.0,0.4483695652173913,0.45652173913043476,3.1763943545344735
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.0001,momentum,0.8,0.001358695652173913,0.0,4.535576927083415
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.0001,momentum,0.9,0.44429347826086957,0.44565217391304346,3.2811644644899003
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.0001,momentum,0.99,0.07472826086956522,0.10869565217391304,3.417255513049768
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.001,adam,0.0,0.14673913043478262,0.14130434782608695,5.216052379277095
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.001,momentum,0.8,0.24048913043478262,0.22826086956521738,4.413014023750958
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.001,momentum,0.9,0.40217391304347827,0.3804347826086957,3.861804464907664
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.001,momentum,0.99,0.4986413043478261,0.5543478260869565,3.8208251417768304
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.01,adam,0.0,0.5529891304347826,0.5543478260869565,9.766324154881314
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.01,momentum,0.8,0.5108695652173914,0.532608695652174,9.719070126475412
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.01,momentum,0.9,0.38858695652173914,0.391304347826087,10.044872099084264
sigmoid,"[32, 32]",0.0001,0.5,0.001,0.01,momentum,0.99,0.30842391304347827,0.3804347826086957,10.452988348664038
sigmoid,"[64, 64]",0.001,0.0,0.0,0.0,adam,0.0,0.7989130434782609,0.8152173913043478,0.43788690993568513
sigmoid,"[64, 64]",0.001,0.0,0.0,0.0,momentum,0.8,0.59375,0.532608695652174,0.861085872134053
sigmoid,"[64, 64]",0.001,0.0,0.0,0.0,momentum,0.9,0.37092391304347827,0.40217391304347827,1.3455162497910542
sigmoid,"[64, 64]",0.001,0.0,0.0,0.0,momentum,0.99,0.4470108695652174,0.44565217391304346,2.502884347373308
sigmoid,"[64, 64]",0.001,0.0,0.0,0.0001,adam,0.0,0.84375,0.8478260869565217,0.550978953177109
sigmoid,"[64, 64]",0.001,0.0,0.0,0.0001,momentum,0.8,0.5597826086956522,0.6521739130434783,1.0162077469480373
sigmoid,"[64, 64]",0.001,0.0,0.0,0.0001,momentum,0.9,0.22418478260869565,0.20652173913043478,2.4801727317577207
sigmoid,"[64, 64]",0.001,0.0,0.0,0.0001,momentum,0.99,0.3695652173913043,0.40217391304347827,1.438952468399775
sigmoid,"[64, 64]",0.001,0.0,0.0,0.001,adam,0.0,0.8288043478260869,0.8369565217391305,2.181828477138114
sigmoid,"[64, 64]",0.001,0.0,0.0,0.001,momentum,0.8,0.6168478260869565,0.6086956521739131,2.94789036477978
sigmoid,"[64, 64]",0.001,0.0,0.0,0.001,momentum,0.9,0.5516304347826086,0.5760869565217391,2.8653264808282692
sigmoid,"[64, 64]",0.001,0.0,0.0,0.001,momentum,0.99,0.3858695652173913,0.3804347826086957,4.023784811767191
sigmoid,"[64, 64]",0.001,0.0,0.0,0.01,adam,0.0,0.7961956521739131,0.8369565217391305,15.94425206714854
sigmoid,"[64, 64]",0.001,0.0,0.0,0.01,momentum,0.8,0.3070652173913043,0.2826086956521739,21.639357829987645
sigmoid,"[64, 64]",0.001,0.0,0.0,0.01,momentum,0.9,0.4741847826086957,0.4782608695652174,21.845634663715852
sigmoid,"[64, 64]",0.001,0.0,0.0,0.01,momentum,0.99,0.360054347826087,0.40217391304347827,22.42544504711264
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.0,adam,0.0,0.8396739130434783,0.8695652173913043,0.681592633185109
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.0,momentum,0.8,0.4796195652173913,0.5108695652173914,1.239048245944132
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.0,momentum,0.9,0.453804347826087,0.40217391304347827,1.7622169499911309
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.0,momentum,0.99,0.20923913043478262,0.29347826086956524,2.1709047747471324
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.0001,adam,0.0,0.8192934782608695,0.8152173913043478,0.9667342026008399
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.8,0.3423913043478261,0.21739130434782608,2.016630238023573
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.9,0.5434782608695652,0.45652173913043476,1.5208854794688238
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.99,0.34646739130434784,0.3695652173913043,2.4441102288723626
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.001,adam,0.0,0.842391304347826,0.8478260869565217,2.4149132503948256
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.001,momentum,0.8,0.45652173913043476,0.4673913043478261,3.734715002614564
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.001,momentum,0.9,0.5081521739130435,0.5543478260869565,3.2423562619330237
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.001,momentum,0.99,0.5855978260869565,0.5978260869565217,3.435052960289919
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.01,adam,0.0,0.7880434782608695,0.8152173913043478,17.32385247450348
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.01,momentum,0.8,0.5190217391304348,0.5978260869565217,21.145531288896652
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.01,momentum,0.9,0.5489130434782609,0.5543478260869565,24.4689397030985
sigmoid,"[64, 64]",0.001,0.0,0.0001,0.01,momentum,0.99,0.0,0.010869565217391304,24.79665094991174
sigmoid,"[64, 64]",0.001,0.0,0.001,0.0,adam,0.0,0.8301630434782609,0.8260869565217391,3.26362222207587
sigmoid,"[64, 64]",0.001,0.0,0.001,0.0,momentum,0.8,0.3858695652173913,0.34782608695652173,4.273853227229413
sigmoid,"[64, 64]",0.001,0.0,0.001,0.0,momentum,0.9,0.29891304347826086,0.32608695652173914,4.497900513725564
sigmoid,"[64, 64]",0.001,0.0,0.001,0.0,momentum,0.99,0.035326086956521736,0.0,6.08134144185723
sigmoid,"[64, 64]",0.001,0.0,0.001,0.0001,adam,0.0,0.8342391304347826,0.8152173913043478,3.4919653886146
sigmoid,"[64, 64]",0.001,0.0,0.001,0.0001,momentum,0.8,0.5760869565217391,0.6304347826086957,4.097793804361182
sigmoid,"[64, 64]",0.001,0.0,0.001,0.0001,momentum,0.9,0.04755434782608696,0.05434782608695652,5.836903881994264
sigmoid,"[64, 64]",0.001,0.0,0.001,0.0001,momentum,0.99,0.5570652173913043,0.5543478260869565,4.521586851018503
sigmoid,"[64, 64]",0.001,0.0,0.001,0.001,adam,0.0,0.8233695652173914,0.8260869565217391,5.120652447702928
sigmoid,"[64, 64]",0.001,0.0,0.001,0.001,momentum,0.8,0.49320652173913043,0.4782608695652174,6.150703400059731
sigmoid,"[64, 64]",0.001,0.0,0.001,0.001,momentum,0.9,0.3111413043478261,0.391304347826087,6.615987923900962
sigmoid,"[64, 64]",0.001,0.0,0.001,0.001,momentum,0.99,0.12907608695652173,0.16304347826086957,8.155275245886685
sigmoid,"[64, 64]",0.001,0.0,0.001,0.01,adam,0.0,0.7567934782608695,0.8260869565217391,18.708501797354813
sigmoid,"[64, 64]",0.001,0.0,0.001,0.01,momentum,0.8,0.5461956521739131,0.5434782608695652,24.578452706645514
sigmoid,"[64, 64]",0.001,0.0,0.001,0.01,momentum,0.9,0.25271739130434784,0.2391304347826087,25.315758421370845
sigmoid,"[64, 64]",0.001,0.0,0.001,0.01,momentum,0.99,0.3804347826086957,0.40217391304347827,24.467442908127822
sigmoid,"[64, 64]",0.001,0.2,0.0,0.0,adam,0.0,0.8274456521739131,0.8478260869565217,0.5900068026278597
sigmoid,"[64, 64]",0.001,0.2,0.0,0.0,momentum,0.8,0.42527173913043476,0.4782608695652174,1.7923875235446112
sigmoid,"[64, 64]",0.001,0.2,0.0,0.0,momentum,0.9,0.028532608695652172,0.021739130434782608,3.323220809962531
sigmoid,"[64, 64]",0.001,0.2,0.0,0.0,momentum,0.99,0.4578804347826087,0.4673913043478261,1.8713970254394159
sigmoid,"[64, 64]",0.001,0.2,0.0,0.0001,adam,0.0,0.8247282608695652,0.7934782608695652,0.8512572007212337
sigmoid,"[64, 64]",0.001,0.2,0.0,0.0001,momentum,0.8,0.0,0.0,5.794173918985031
sigmoid,"[64, 64]",0.001,0.2,0.0,0.0001,momentum,0.9,0.058423913043478264,0.03260869565217391,2.9735861653583715
sigmoid,"[64, 64]",0.001,0.2,0.0,0.0001,momentum,0.99,0.30842391304347827,0.31521739130434784,2.369741638630526
sigmoid,"[64, 64]",0.001,0.2,0.0,0.001,adam,0.0,0.8192934782608695,0.8152173913043478,2.5628381238198057
sigmoid,"[64, 64]",0.001,0.2,0.0,0.001,momentum,0.8,0.5067934782608695,0.4782608695652174,3.762491328184553
sigmoid,"[64, 64]",0.001,0.2,0.0,0.001,momentum,0.9,0.5529891304347826,0.5543478260869565,5.1608196283037095
sigmoid,"[64, 64]",0.001,0.2,0.0,0.001,momentum,0.99,0.5570652173913043,0.5652173913043478,3.462263216015524
sigmoid,"[64, 64]",0.001,0.2,0.0,0.01,adam,0.0,0.8043478260869565,0.8152173913043478,16.81160806901343
sigmoid,"[64, 64]",0.001,0.2,0.0,0.01,momentum,0.8,0.5475543478260869,0.4891304347826087,21.828152434160216
sigmoid,"[64, 64]",0.001,0.2,0.0,0.01,momentum,0.9,0.001358695652173913,0.010869565217391304,24.060957961700584
sigmoid,"[64, 64]",0.001,0.2,0.0,0.01,momentum,0.99,0.20380434782608695,0.15217391304347827,24.531756156615373
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.0,adam,0.0,0.8220108695652174,0.8152173913043478,1.001161031772587
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.0,momentum,0.8,0.31657608695652173,0.2717391304347826,4.218664595433145
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.0,momentum,0.9,0.5584239130434783,0.5869565217391305,1.587596321888782
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.0,momentum,0.99,0.1453804347826087,0.20652173913043478,3.2410438246320323
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.0001,adam,0.0,0.8301630434782609,0.8804347826086957,1.0605125409670477
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.0001,momentum,0.8,0.5366847826086957,0.6086956521739131,1.9944731550921806
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.0001,momentum,0.9,0.38315217391304346,0.41304347826086957,3.345409611628865
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.0001,momentum,0.99,0.3029891304347826,0.29347826086956524,2.610131219227894
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.001,adam,0.0,0.8274456521739131,0.8260869565217391,2.598572194683471
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.001,momentum,0.8,0.43070652173913043,0.5,4.201205663729452
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.001,momentum,0.9,0.4076086956521739,0.391304347826087,4.592534883441833
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.001,momentum,0.99,0.07065217391304347,0.05434782608695652,5.65790516392337
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.01,adam,0.0,0.7907608695652174,0.7717391304347826,16.721444114299853
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.01,momentum,0.8,0.5285326086956522,0.5434782608695652,22.590235541751674
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.01,momentum,0.9,0.4470108695652174,0.44565217391304346,23.570215082544806
sigmoid,"[64, 64]",0.001,0.2,0.0001,0.01,momentum,0.99,0.360054347826087,0.32608695652173914,23.100519008655212
sigmoid,"[64, 64]",0.001,0.2,0.001,0.0,adam,0.0,0.8247282608695652,0.8369565217391305,3.7979267473456653
sigmoid,"[64, 64]",0.001,0.2,0.001,0.0,momentum,0.8,0.5502717391304348,0.5543478260869565,5.147569264458364
sigmoid,"[64, 64]",0.001,0.2,0.001,0.0,momentum,0.9,0.4945652173913043,0.45652173913043476,4.805263073178757
sigmoid,"[64, 64]",0.001,0.2,0.001,0.0,momentum,0.99,0.4470108695652174,0.44565217391304346,7.590393925015455
sigmoid,"[64, 64]",0.001,0.2,0.001,0.0001,adam,0.0,0.8097826086956522,0.8369565217391305,3.76731735540041
sigmoid,"[64, 64]",0.001,0.2,0.001,0.0001,momentum,0.8,0.38722826086956524,0.3695652173913043,5.2539523348557156
sigmoid,"[64, 64]",0.001,0.2,0.001,0.0001,momentum,0.9,0.46467391304347827,0.40217391304347827,5.259241613264714
sigmoid,"[64, 64]",0.001,0.2,0.001,0.0001,momentum,0.99,0.20244565217391305,0.20652173913043478,8.643075640235812
sigmoid,"[64, 64]",0.001,0.2,0.001,0.001,adam,0.0,0.8315217391304348,0.8369565217391305,5.031486842711062
sigmoid,"[64, 64]",0.001,0.2,0.001,0.001,momentum,0.8,0.3953804347826087,0.44565217391304346,7.2272439006388325
sigmoid,"[64, 64]",0.001,0.2,0.001,0.001,momentum,0.9,0.44429347826086957,0.45652173913043476,7.250621346344802
sigmoid,"[64, 64]",0.001,0.2,0.001,0.001,momentum,0.99,0.5570652173913043,0.6086956521739131,6.658838485065067
sigmoid,"[64, 64]",0.001,0.2,0.001,0.01,adam,0.0,0.7961956521739131,0.8152173913043478,19.175289305207762
sigmoid,"[64, 64]",0.001,0.2,0.001,0.01,momentum,0.8,0.31521739130434784,0.30434782608695654,25.639020293356275
sigmoid,"[64, 64]",0.001,0.2,0.001,0.01,momentum,0.9,0.5747282608695652,0.5978260869565217,24.659830141812602
sigmoid,"[64, 64]",0.001,0.2,0.001,0.01,momentum,0.99,0.5516304347826086,0.5543478260869565,26.385917763772852
sigmoid,"[64, 64]",0.001,0.5,0.0,0.0,adam,0.0,0.8233695652173914,0.8043478260869565,1.0208040199852437
sigmoid,"[64, 64]",0.001,0.5,0.0,0.0,momentum,0.8,0.44429347826086957,0.4782608695652174,2.589289104981859
sigmoid,"[64, 64]",0.001,0.5,0.0,0.0,momentum,0.9,0.18206521739130435,0.21739130434782608,4.6986827088699865
sigmoid,"[64, 64]",0.001,0.5,0.0,0.0,momentum,0.99,0.4375,0.43478260869565216,2.261901652367271
sigmoid,"[64, 64]",0.001,0.5,0.0,0.0001,adam,0.0,0.8057065217391305,0.8152173913043478,1.4055574786370089
sigmoid,"[64, 64]",0.001,0.5,0.0,0.0001,momentum,0.8,0.6725543478260869,0.6739130434782609,2.353942028312987
sigmoid,"[64, 64]",0.001,0.5,0.0,0.0001,momentum,0.9,0.4076086956521739,0.40217391304347827,3.749152675020395
sigmoid,"[64, 64]",0.001,0.5,0.0,0.0001,momentum,0.99,0.10461956521739131,0.16304347826086957,4.219566234228366
sigmoid,"[64, 64]",0.001,0.5,0.0,0.001,adam,0.0,0.7934782608695652,0.782608695652174,3.1803162888223584
sigmoid,"[64, 64]",0.001,0.5,0.0,0.001,momentum,0.8,0.483695652173913,0.4673913043478261,4.622508630845873
sigmoid,"[64, 64]",0.001,0.5,0.0,0.001,momentum,0.9,0.21875,0.20652173913043478,5.396605120897743
sigmoid,"[64, 64]",0.001,0.5,0.0,0.001,momentum,0.99,0.22554347826086957,0.2826086956521739,6.0014338132809755
sigmoid,"[64, 64]",0.001,0.5,0.0,0.01,adam,0.0,0.7309782608695652,0.75,17.481003143176316
sigmoid,"[64, 64]",0.001,0.5,0.0,0.01,momentum,0.8,0.004076086956521739,0.010869565217391304,24.269459797339096
sigmoid,"[64, 64]",0.001,0.5,0.0,0.01,momentum,0.9,0.14130434782608695,0.14130434782608695,24.279074070172616
sigmoid,"[64, 64]",0.001,0.5,0.0,0.01,momentum,0.99,0.0,0.0,26.321717345451837
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.0,adam,0.0,0.8206521739130435,0.8043478260869565,1.4470853686117355
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.0,momentum,0.8,0.3423913043478261,0.2717391304347826,2.76497847883145
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.0,momentum,0.9,0.23641304347826086,0.1956521739130435,3.7158911439738107
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.0,momentum,0.99,0.042119565217391304,0.07608695652173914,4.087751519093711
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.0001,adam,0.0,0.8179347826086957,0.8260869565217391,2.0538328806999084
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.8,0.3845108695652174,0.33695652173913043,3.092773116613246
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.9,0.20652173913043478,0.22826086956521738,4.704239001623197
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.99,0.6372282608695652,0.6739130434782609,2.731985107484556
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.001,adam,0.0,0.811141304347826,0.8369565217391305,3.16817516441819
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.001,momentum,0.8,0.4266304347826087,0.45652173913043476,5.513191677615106
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.001,momentum,0.9,0.34646739130434784,0.32608695652173914,6.217694907527896
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.001,momentum,0.99,0.29483695652173914,0.25,7.7194251170126424
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.01,adam,0.0,0.6902173913043478,0.6630434782608695,17.734179192703913
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.01,momentum,0.8,0.0,0.0,25.997095896656084
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.01,momentum,0.9,0.5,0.4891304347826087,23.558188155711036
sigmoid,"[64, 64]",0.001,0.5,0.0001,0.01,momentum,0.99,0.0,0.0,27.023255098317502
sigmoid,"[64, 64]",0.001,0.5,0.001,0.0,adam,0.0,0.8165760869565217,0.8369565217391305,4.197526485365721
